"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.80722891566265","semivar3.6144578313253","semivar5.42168674698795","semivar7.2289156626506","semivar9.03614457831325","semivar10.8433734939759","semivar12.6506024096386","semivar14.4578313253012","semivar16.2650602409639","semivar18.0722891566265","semivar19.8795180722892","semivar21.6867469879518","semivar23.4939759036145","semivar25.3012048192771","semivar27.1084337349398","semivar28.9156626506024","semivar30.7228915662651","semivar32.5301204819277","semivar34.3373493975904","semivar36.144578313253","semivar37.9518072289157","semivar39.7590361445783","semivar41.566265060241","semivar43.3734939759036","semivar45.1807228915663","semivar46.9879518072289","semivar48.7951807228916","semivar50.6024096385542","semivar52.4096385542169","semivar54.2168674698795","semivar56.0240963855422","semivar57.8313253012048","semivar59.6385542168675","semivar61.4457831325301","semivar63.2530120481928","semivar65.0602409638554","semivar66.8674698795181","semivar68.6746987951807","semivar70.4819277108434","semivar72.289156626506","semivar74.0963855421687","semivar75.9036144578313","semivar77.710843373494","semivar79.5180722891566","semivar81.3253012048193","semivar83.1325301204819","semivar84.9397590361446","semivar86.7469879518072","semivar88.5542168674699","semivar90.3614457831325","semivar92.1686746987952","semivar93.9759036144578","semivar95.7831325301205","semivar97.5903614457831","semivar99.3975903614458","semivar101.204819277108","semivar103.012048192771","semivar104.819277108434","semivar106.626506024096","semivar108.433734939759","semivar110.240963855422","semivar112.048192771084","semivar113.855421686747","semivar115.66265060241","semivar117.469879518072","semivar119.277108433735","semivar121.084337349398","semivar122.89156626506","semivar124.698795180723","semivar126.506024096386","semivar128.313253012048","semivar130.120481927711","semivar131.927710843373","semivar133.734939759036","semivar135.542168674699","semivar137.349397590361","semivar139.156626506024","semivar140.963855421687","semivar142.771084337349","semivar144.578313253012","semivar146.385542168675","semivar148.192771084337","semivar150","semivar151.807228915663","semivar153.614457831325","semivar155.421686746988","semivar157.228915662651","semivar159.036144578313","semivar160.843373493976","semivar162.650602409639","semivar164.457831325301","semivar166.265060240964","semivar168.072289156627","semivar169.879518072289","semivar171.686746987952","semivar173.493975903614","semivar175.301204819277","semivar177.10843373494","semivar178.915662650602","semivar180.722891566265","semivar182.530120481928","semivar184.33734939759","semivar186.144578313253","semivar187.951807228916","semivar189.759036144578","semivar191.566265060241","semivar193.373493975904","semivar195.180722891566","semivar196.987951807229","semivar198.795180722892","semivar200.602409638554","semivar202.409638554217","semivar204.21686746988","semivar206.024096385542","semivar207.831325301205","semivar209.638554216867","semivar211.44578313253","semivar213.253012048193","semivar215.060240963855","semivar216.867469879518","semivar218.674698795181","semivar220.481927710843","semivar222.289156626506","semivar224.096385542169","semivar225.903614457831","semivar227.710843373494","semivar229.518072289157","semivar231.325301204819","semivar233.132530120482","semivar234.939759036145","semivar236.746987951807","semivar238.55421686747","semivar240.361445783133","semivar242.168674698795","semivar243.975903614458","semivar245.78313253012","semivar247.590361445783","semivar249.397590361446","semivar251.204819277108","semivar253.012048192771","semivar254.819277108434","semivar256.626506024096","semivar258.433734939759","semivar260.240963855422","semivar262.048192771084","semivar263.855421686747","semivar265.66265060241","semivar267.469879518072","semivar269.277108433735","semivar271.084337349398","semivar272.89156626506","semivar274.698795180723","semivar276.506024096386","semivar278.313253012048","semivar280.120481927711","semivar281.927710843374","semivar283.734939759036","semivar285.542168674699","semivar287.349397590361","semivar289.156626506024","semivar290.963855421687","semivar292.771084337349","semivar294.578313253012","semivar296.385542168675","semivar298.192771084337","semivar300"
"AR-372_NR1_2015-12-03_R_T1",70,"12/3/2015","11:30:24 AM",41.9374,18.331,18.5367,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",560,10.1818181818182,2.154351575,"0.0017808400000001","0.00902499999999978","0.00400688999999976","0.0024206399999999","0.0118592100000004","0.00900600999999983","4.90000000000203e-05","1.22499999999926e-05","0.000110250000000008","0.00208849000000001","0.000449440000000014","0.000605159999999976","0.00149768999999989","0.000309760000000057","0.000789610000000113","0.000445210000000024","0","4.90000000000203e-05","0.000195999999999982","0.000309760000000057","0.000789610000000113","0.00149768999999989","0.0017808400000001","0.00315844000000005","0.000445210000000024","0.000445210000000024","4.90000000000203e-05","0","0.000110250000000008","0.0017808400000001","0.00100489000000005","0.000198809999999975","0.00208849000000001","0.0035760399999999","0.00208849000000001","0.000445210000000024","0.000309759999999932","0","0.000198809999999975","0.00446224000000009","0.0168999999999997","0.0134559999999999","0.00399424000000024","1.22499999999926e-05","0.000195999999999982","0.00123903999999998","0.00208849000000001","0","0.00123200999999999","0.00495615999999991","0.00970225000000027","0.00712335999999978","0.00495615999999991","0.000605159999999976","0.00100489000000005","0.00316969000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",71,"12/3/2015","11:30:25 AM",41.9322,18.331,18.5332,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",570,10.3636363636364,2.16807913,"1.22499999999926e-05","0.00149769000000017","0.00837224999999998","0.0035760399999999","0.00277728999999979","0.0126337600000002","0.00968255999999961","0.000110250000000008","4.89999999999706e-05","4.90000000000203e-05","0.0017808400000001","0.000313290000000049","0.000789609999999913","0.0017808399999998","0.000445210000000024","0.000998560000000061","0.000605159999999976","1.22499999999926e-05","1.22500000000175e-05","0.000110250000000008","0.000445210000000024","0.000998560000000061","0.0017808399999998","0.00208849000000001","0.00356408999999993","0.000605159999999976","0.000605159999999976","1.22500000000175e-05","1.22499999999926e-05","4.90000000000203e-05","0.00149769000000017","0.0007952400000001","0.000309759999999932","0.0024206399999999","0.00400688999999976","0.0024206399999999","0.000605159999999976","0.000198809999999975","1.22499999999926e-05","0.000309759999999932","0.00494208999999994","0.0178222499999995","0.0142802499999997","0.00444889000000012","4.89999999999706e-05","0.000110250000000008","0.00100489000000005","0.0017808400000001","1.22499999999926e-05","0.00148995999999991","0.00546120999999975","0.0104040000000001","0.00772640999999959","0.00546120999999975","0.000789609999999913","0.0007952400000001","0.00278784000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",72,"12/3/2015","11:30:26 AM",41.7875,18.331,18.4347,20,"AR-372_NR1_2015-12-03_R_T1_final.csv",580,10.5454545454545,2.17074878,"0.00970225000000027","0.0104040000000001","0.0035760399999999","4.90000000000203e-05","0.00149769000000017","0.0228614399999998","0.044478810000001","0.0387696099999998","0.0118810000000004","0.0111302499999998","0.00837224999999998","0.00316969000000003","0.00652864","0.01602756","0.0197964899999997","0.0143041600000005","0.0169260100000006","0.0151536100000002","0.0104040000000001","0.00902499999999978","0.00774400000000017","0.0143041600000005","0.0169260100000006","0.0197964899999997","0.0207936400000004","0.0250272400000002","0.0151536100000002","0.0151536100000002","0.00902499999999978","0.0104040000000001","0.00837224999999998","0.0035760399999999","0.00494208999999994","0.0134792099999999","0.0218152900000001","0.0261792399999998","0.0218152900000001","0.0151536100000002","0.00712336000000038","0.0104040000000001","0.0134792099999999","0.0284934400000003","0.0538239999999997","0.047524","0.0272910400000007","0.0111302499999998","0.00774400000000017","0.00446224000000009","0.00316969000000003","0.0104040000000001","0.0187964100000001","0.0297217599999999","0.0402002500000007","0.0347449599999996","0.0297217599999999","0.01602756","0.00494208999999994","0.00208849000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",79,"12/3/2015","11:30:33 AM",41.7928,18.331,18.4383,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",590,10.7272727272727,2.16616564,"1.29600000000163e-05","0.00900600999999983","0.00968255999999961","0.00315843999999965","1.15599999999944e-05","0.00123200999999999","0.0217857599999991","0.04297329","0.0373648899999989","0.0111091599999999","0.0103836099999994","0.00772640999999959","0.00277728999999979","0.00595983999999965","0.0151289999999994","0.0187964099999991","0.0134559999999999","0.01600225","0.0142802499999997","0.00968255999999961","0.00835395999999938","0.00712335999999978","0.0134559999999999","0.01600225","0.0187964099999991","0.0197683599999998","0.0239011599999995","0.0142802499999997","0.0142802499999997","0.00835395999999938","0.00968255999999961","0.00772640999999959","0.00315843999999965","0.00444888999999964","0.0126562499999994","0.0207648099999995","0.0250272399999991","0.0207648099999995","0.0142802499999997","0.00652864","0.00968255999999961","0.0126562499999994","0.0272910399999996","0.0521665599999987","0.045967359999999","0.02611456","0.0103836099999994","0.00712335999999978","0.00399423999999979","0.00277728999999979","0.00968255999999961","0.0178222499999995","0.0284934399999991","0.0387696099999998","0.0334158399999988","0.0284934399999991","0.0151289999999994","0.00444888999999964","0.00177240999999982","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",80,"12/3/2015","11:30:34 AM",41.9013,18.331,18.5121,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",600,10.9090909090909,2.170354095,"0.00544643999999978","0.00599076000000012","0.000445210000000024","0.000605159999999976","0.000309760000000057","0.00495615999999991","0.00149768999999989","0.00544643999999978","0.0178222500000004","0.0142802499999997","0.000998560000000061","0.000789609999999913","0.000198809999999975","0.000445210000000024","1.15599999999944e-05","0.0024206399999999","0.00400688999999976","0.0017808400000001","0.00277729000000016","0.00208849000000001","0.000605159999999976","0.000309759999999932","0.000112360000000003","0.0017808400000001","0.00277729000000016","0.00400688999999976","0.00446224000000009","0.00652864","0.00208849000000001","0.00208849000000001","0.000309759999999932","0.000605159999999976","0.000198809999999975","0.000309760000000057","5.04100000000173e-05","0.00149768999999989","0.00494208999999994","0.00712335999999978","0.00494208999999994","0.00208849000000001","4.90000000000203e-05","0.000605159999999976","0.00149768999999989","0.00835396000000003","0.0239011599999995","0.0197683599999998","0.00770884000000025","0.000789609999999913","0.000112360000000003","0.000112360000000003","0.000445210000000024","0.000605159999999976","0.00356408999999993","0.00902499999999978","0.0151536100000002","0.0118809999999996","0.00902499999999978","0.0024206399999999","5.04100000000173e-05","0.00100489000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",81,"12/3/2015","11:30:35 AM",42.0045,18.331,18.5824,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",610,11.0909090909091,2.16679196,"0.00494208999999994","0.0207648099999995","0.0218152900000001","0.0024206399999999","0.00208849000000001","0.00772641000000021","0.0197964899999997","0.0118809999999996","1.22499999999926e-05","0.00399424000000024","0.0024206399999999","0.00149768999999989","0.0017808400000001","0.00315844000000005","0.00835396000000003","0.00447561000000005","0.000445210000000024","4.90000000000203e-05","0.000789609999999913","0.000309759999999932","0.000605159999999976","0.00208849000000001","0.00277729000000016","0.00356408999999993","0.000789609999999913","0.000309759999999932","4.90000000000203e-05","1.22499999999926e-05","0.000110250000000008","0.000605159999999976","0.000605159999999976","0.00277729000000016","0.00208849000000001","0.00315844000000005","0.00772641000000021","0.00599076000000012","0.000998560000000061","0","0.000198809999999975","0","0.000605159999999976","0.00400688999999976","0.00208849000000001","0.000998560000000061","0.000445210000000024","0.00710648999999982","0.00494208999999994","0.000306250000000065","0.0017808400000001","0.00356408999999993","0.00654480999999996","0.00835396000000003","0.00208849000000001","0.000112360000000003","0.000610089999999964","0.00278784000000014","0.00149768999999989","0.000610089999999964","0.000445210000000024","0.00599076000000012","0.0104040000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",82,"12/3/2015","11:30:36 AM",42.0614,18.331,18.6211,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",620,11.2727272727273,2.14636603,"0.00149768999999989","0.0118809999999996","0.0334158399999988","0.0347449599999996","0.00772640999999959","0.00712335999999978","0.01602756","0.0321843599999991","0.0218152899999991","0.00123903999999998","0.000600250000000162","0.000110250000000008","0.00599075999999957","0.00654480999999996","0.00900600999999983","0.0169260099999997","0.0111513599999998","0.0035760399999999","0.00208849000000001","0.00446223999999961","0.00316968999999963","0.00400688999999976","0.00712335999999978","0.00835396000000003","0.00968255999999961","0.00446223999999961","0.00316968999999963","0.00208849000000001","0.0017808399999998","0.0007952399999999","0.00400688999999976","0.00400688999999976","0.00835396000000003","0.00712335999999978","0.00900600999999983","0.01602756","0.0134792099999999","0.00494208999999994","0.00149768999999989","0.000605159999999976","0.00149768999999989","0.00400688999999976","0.0104039999999993","0.00712335999999978","0.00494208999999994","0.000309759999999932","0.00207936000000003","0.000998560000000061","0.000449439999999863","0.00654480999999996","0.00968255999999961","0.0143041599999996","0.0169260099999997","0.00712335999999978","0.00243048999999988","0.000195999999999982","0.000198810000000075","0","0.000195999999999982","0.0035760399999999","0.0134792099999999","0.0197964899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",83,"12/3/2015","11:30:37 AM",41.9942,18.331,18.5754,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",630,11.4545454545455,2.174300525,"0.00208849000000001","4.90000000000203e-05","0.00400688999999976","0.0187964099999991","0.0197964899999997","0.0017808399999998","0.00149768999999989","0.00654480999999996","0.0178756899999993","0.0104039999999993","0.000110250000000008","0.00492804000000047","0.00315844000000005","0.00100488999999982","0.00123903999999998","0.0024206399999999","0.00712335999999978","0.00358800999999987","0.000198809999999975","0","0.000445209999999874","0.000112359999999928","0.000309759999999932","0.00149768999999989","0.00208849000000001","0.00277728999999979","0.000445209999999874","0.000112359999999928","0","1.22500000000175e-05","0.000306250000000065","0.000309759999999932","0.000309759999999932","0.00208849000000001","0.00149768999999989","0.0024206399999999","0.00654480999999996","0.00495615999999991","0.000605159999999976","4.90000000000203e-05","0.000445210000000024","4.90000000000203e-05","0.000309759999999932","0.00316968999999963","0.00149768999999989","0.000605159999999976","0.000789610000000113","0.00833569000000007","0.00597529000000016","0.000600250000000162","0.00123903999999998","0.00277728999999979","0.00546120999999975","0.00712335999999978","0.00149768999999989","1.29599999999907e-05","0.00100489000000005","0.00357604000000033","0.00208849000000001","0.00100489000000005","0.000198809999999975","0.00495615999999991","0.00902499999999978","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",84,"12/3/2015","11:30:38 AM",42.0097,18.331,18.5859,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",640,11.6363636363636,2.25960285,"0.000110250000000008","0.00123903999999998","1.22499999999926e-05","0.00544643999999978","0.0217857599999991","0.0228614399999998","0.00277728999999979","0.0024206399999999","0.00835396000000003","0.0207936399999994","0.0126562499999994","0","0.00356409000000035","0.00208849000000001","0.0017808399999998","0.00208849000000001","0.00356408999999993","0.00900600999999983","0.00495615999999991","0.000605159999999976","0.000110250000000008","0.000998559999999836","0.000445209999999874","0.000789609999999913","0.0024206399999999","0.00315844000000005","0.00399423999999979","0.000998559999999836","0.000445209999999874","0.000110250000000008","4.89999999999706e-05","4.90000000000203e-05","0.000789609999999913","0.000789609999999913","0.00315844000000005","0.0024206399999999","0.00356408999999993","0.00835396000000003","0.00654480999999996","0.00123200999999999","1.22499999999926e-05","0.000112360000000003","1.22499999999926e-05","0.000789609999999913","0.00446223999999961","0.0024206399999999","0.00123200999999999","0.000309760000000057","0.00652864","0.00446224000000009","0.000196000000000081","0.00208849000000001","0.00399423999999979","0.00712335999999978","0.00900600999999983","0.0024206399999999","0.000198809999999975","0.000449440000000014","0.00243049000000023","0.00123903999999998","0.000449440000000014","0.000605159999999976","0.00654480999999996","0.0111302499999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",85,"12/3/2015","11:30:39 AM",41.8547,18.331,18.4804,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",650,11.8181818181818,2.36080116,"0.0111302499999998","0.00902499999999978","0.0197964899999997","0.0104040000000001","0.00100489000000005","0.00177240999999982","0.00208849000000001","0.00278784000000014","0.00316969000000003","0.000198809999999975","0.00149768999999989","4.89999999999706e-05","0.0111302499999998","0.0272910400000007","0.0228614399999998","0.00400689000000021","0.0035760399999999","0.00209763999999999","0.000112360000000003","0.00123200999999999","0.00654480999999996","0.00902499999999978","0.00546121000000027","0.00712336000000038","0.00599076000000012","0.00316969000000003","0.00243048999999988","0.00178929000000008","0.00546121000000027","0.00712336000000038","0.00902499999999978","0.00970225000000027","0.0126562500000002","0.00599076000000012","0.00599076000000012","0.00243048999999988","0.00316969000000003","0.00209763999999999","0.000198809999999975","0.000605159999999976","0.00495615999999991","0.0104040000000001","0.0134792099999999","0.0104040000000001","0.00599076000000012","0.00149769000000017","0.00316969000000003","0.00495615999999991","0.0151536100000002","0.0347076899999997","0.02968729","0.0142802500000005","0.0035760399999999","0.00178929000000008","0.000445210000000024","0.000112360000000003","0.00316969000000003","0.00835396000000003","0.0160528899999999","0.0239630400000005","0.0197964899999997","0.0160528899999999","0.00654480999999996","0.000605159999999976","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",86,"12/3/2015","11:30:40 AM",41.9219,18.331,18.5262,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",660,12,2.431545775,"0.00209763999999999","0.00356408999999993","0.0024206399999999","0.00900600999999983","0.00315844000000005","0.000198809999999975","0.00772640999999959","0.00837224999999998","4.90000000000203e-05","0.000110250000000008","0.00100489000000005","0.00714024999999974","0.00278783999999976","0.00356408999999993","0.0142563600000006","0.0111091599999999","0.000306250000000065","0.000195999999999982","0","0.00123903999999998","0.000114489999999999","0.00123200999999999","0.0024206399999999","0.000789610000000113","0.00148996000000019","0.000998560000000061","0.000110250000000008","1.22499999999926e-05","1.22499999999926e-05","0.000789610000000113","0.00148996000000019","0.0024206399999999","0.00277729000000016","0.00444889000000012","0.000998560000000061","0.000998560000000061","1.22499999999926e-05","0.000110250000000008","0","0.00100489000000005","0.000449440000000014","0.000605159999999976","0.00315844000000005","0.00494208999999994","0.00315844000000005","0.000998560000000061","5.04099999999668e-05","0.000110250000000008","0.000605159999999976","0.00597529000000016","0.0197402499999998","0.01600225","0.00543169000000034","0.000195999999999982","1.22499999999926e-05","0.000610089999999964","0.00123903999999998","0.000110250000000008","0.00207936000000003","0.00654480999999996","0.0118810000000004","0.00900600999999983","0.00654480999999996","0.00123200999999999","0.000449440000000014","0.00209763999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
